context_cost,description_cost,embedding_cost,diagnose_cost,rerank_cost
0.004910271909999999,0.051366780229999985,0.0007365199999999995,0.0005264502699999999,0.0014644048000000002
0.014589449859999997,0.14725635689999994,0.002045660000000009,0.012757401330000003,0.0015257740799999998
0.0016065733900000002,0.01173878039,0.00019477999999999995,0.00039315938,0.0014512542399999998
0.00319589121,0.02515674237000001,0.0003260000000000001,0.0019173037499999998,0.0014578295199999998
0.00035821888999999996,0.0023810983400000003,3.524000000000001e-05,0.0007564547,0.00115070212
0.00196835514,0.019933177640000004,0.00029927999999999953,0.00057932855,0.0014685143499999997
0.00022986239999999998,0.0012719187899999998,2.6820000000000004e-05,0.00033452779,0.00069959997
0.0015010960299999998,0.014430567380000005,0.00021477999999999992,0.00041041978,0.0013696111799999997
0.0010902731199999998,0.012484126529999997,0.0001815400000000001,0.00047014737,0.00145180218
0.0005015069099999999,0.005465623699999999,6.998e-05,0.00043014629,0.00138961099
0.00680945227,0.06634488440000005,0.0008583199999999994,0.00044713344000000003,0.0014235832699999998
0.0037306821799999996,0.03584155185,0.0004921799999999992,0.0007997458800000001,0.0013953643600000001
0.00101109485,0.01025193078,0.0001509,0.00049096981,0.00147344581
0.00217534185,0.020767286959999992,0.00028051999999999987,0.00045672239,0.00141426829
0.0012930121599999999,0.010029187870000001,0.0001787000000000001,0.00081426483,0.00142906267
0.0016560255600000001,0.01573673124,0.00022268000000000003,0.0004817916,0.00143399413
0.00051575352,0.00447781308,6.280000000000002e-05,0.00040220021,0.0014068710999999997
0.00021958841,0.0020819185999999996,5.0619999999999986e-05,0.0007797425,0.0014107066799999997
0.0003523285,0.00207000269,3.954e-05,0.00095152819,0.0007404215
0.0018109597499999998,0.020959071970000007,0.00024347999999999983,0.0004946683800000001,0.0014131724099999997
0.00091356036,0.00782973558,0.00012060000000000003,0.00038644710000000003,0.00143755574
0.0024004109000000003,0.02501989580999999,0.0003008199999999997,0.00044151668,0.0015120755799999997
0.0017819150999999998,0.013268096839999998,0.00025746000000000005,0.00122879256,0.0014435830799999995
0.00235863008,0.02227907135,0.0002774400000000001,0.00241101123,0.0014671445
0.0044691773,0.04451032980999998,0.0006210199999999989,0.00049439468,0.00145371997
0.00251876619,0.02567304751,0.00035202,0.00041274868000000005,0.0014775553599999998
0.00118643891,0.010864126009999997,0.00015177999999999988,0.00055973908,0.0014452268999999998
0.0024084897300000003,0.017728102439999994,0.0003128600000000001,0.00074631734,0.00150522633
0.0015799991199999999,0.016071937159999997,0.00022010000000000015,0.00045603764,0.0014290626699999995
0.0021438349299999996,0.021248795809999995,0.00030132,0.00053234087,0.0014044053699999999
0.00276698486,0.02389906956000001,0.00035896000000000024,0.00050864167,0.0014183778399999999
0.00067479384,0.00603685765,9.05e-05,0.00042672141999999997,0.00142193945
0.0018283560000000002,0.01521508832,0.00021812,0.00039357018,0.00145563776
0.00228383534,0.017862213540000005,0.00028858000000000003,0.00042535197,0.00139344657
0.00045520547,0.00289507232,5.6279999999999996e-05,0.00049507993,0.00103576819
0.00016794444999999997,0.0007464388299999999,2.2139999999999998e-05,0.00039014566,0.00042151338999999995
0.00029054748,0.00184328876,4.044e-05,0.00038740564999999996,0.00112385306
0.00028999956,0.0017308239,3.5120000000000016e-05,0.00039959806999999997,0.00069850409
0.0007510942,0.00547479942,8.511999999999998e-05,0.00071782369,0.00139810406
0.00015013619000000001,0.00079424751,2.7419999999999995e-05,0.00042987209,0.00029671653999999994
0.00206438401,0.01506823734,0.00024138000000000016,0.0008723477700000001,0.0014060491899999996
0.00126999959,0.010864397329999997,0.00016645999999999997,0.00164304917,0.00148933607
0.00225095615,0.018979201280000003,0.00033963999999999967,0.00075768742,0.00144851454
0.00036315039000000003,0.00343438744,5.048000000000001e-05,0.00045028425000000005,0.0013534469499999998
0.00032273933000000004,0.00255013906,5.0599999999999976e-05,0.00036261021,0.00141919975
0.00118561462,0.010125629229999999,0.0001807,0.00183936083,0.00144769263
0.00016506773,0.00101493225,2.551999999999999e-05,0.000343706,0.00055151567
0.00179958765,0.011540011849999999,0.0002130799999999998,0.00050836803,0.0014709800799999997
0.00228684899,0.031112652070000007,0.00039654,0.00039247399999999997,0.00147344581
0.007800136110000001,0.06865433522999997,0.0010773799999999989,0.0006494674299999999,0.00136796736
0.0021390404900000002,0.0186628999,0.0002572999999999998,0.0030891103300000004,0.00150056884
0.00213096051,0.029012920960000004,0.00033957999999999997,0.00041562532999999996,0.0015013907499999998
0.00033725993,0.00277698864,4.032e-05,0.00037356914,0.0014674184699999997
0.0006309581000000001,0.00485836227,8.222000000000005e-05,0.00051905287,0.00145426791
0.005762325069999999,0.05932802129,0.0008567399999999983,0.00049206584,0.0014044053699999999
0.00261822086,0.030455524780000003,0.0004090000000000001,0.0005352180599999999,0.0014383776499999998
0.00162808262,0.016606734769999996,0.0002397200000000003,0.00046028436,0.0014413913199999998
0.00061534162,0.00522945812,7.918000000000005e-05,0.00038206299,0.0014033094900000001
0.00036328742,0.0013549327399999997,2.5700000000000008e-05,0.00038041913,0.00070316158
0.00242520663,0.02601304922,0.0003041600000000001,0.00044411966000000005,0.00141755593
0.00082287636,0.009066998679999999,0.00011738000000000002,0.00041740605999999997,0.0014372817699999998
0.00236890285,0.02491619712999999,0.0003941000000000002,0.0008964582900000001,0.0014455008699999997
0.0025665722099999996,0.021820435549999996,0.0003761800000000002,0.00038932385,0.00147207596
0.0024705481499999998,0.025484827950000007,0.00033529999999999986,0.00116742473,0.00151837689
0.0015009602800000002,0.014602625749999997,0.0001704,0.00045288647,0.00140111773
0.0037271205599999995,0.035549496140000005,0.0004951199999999996,0.00040603644,0.0014013917
0.0032915042399999997,0.02883482912000001,0.00046909999999999953,0.00040096748,0.0014709800799999999
0.00320328484,0.02869592415,0.00046095999999999995,0.0005512458,0.00145043233
0.00263123111,0.024268249489999998,0.00039746000000000003,0.0006622073400000001,0.00153207539
0.0034199988299999998,0.03393675594000001,0.000447299999999999,0.00046055818,0.0014326242799999997
0.00016808143999999997,0.00099835695,1.8760000000000007e-05,0.00035671974,0.00053973496
0.0019580822499999997,0.01988071501,0.00027183999999999986,0.00044987271,0.00140084376
0.00234890401,0.02170071434,0.0002385999999999999,0.00052617577,0.0014978291399999999
0.00189781057,0.017071669989999996,0.00019881999999999994,0.00079179796,0.00145289806
0.00119301423,0.01456166501,0.00015663999999999996,0.0011797531700000002,0.00143810368
0.00185712204,0.014524949119999998,0.00021604000000000005,0.00048631238000000003,0.0014334461900000002
0.00346904142,0.03270703522,0.00043607999999999944,0.00059412384,0.0014265969399999997
0.0024460264599999995,0.01839975003,0.00025984000000000006,0.00063385047,0.0014383776499999998
0.00563369578,0.05742322275999997,0.0008403999999999981,0.00041494070999999996,0.00142550106
0.00146109721,0.01116343961,0.00014334000000000002,0.0008441282399999999,0.0014553637900000002
0.0003123284,0.00127274117,2.6560000000000003e-05,0.00036644648,0.0005786386999999999
0.00046301363999999996,0.004859183770000001,7.442000000000006e-05,0.00047329835,0.0014115285899999998
0.00030136942,0.00236452298,3.11e-05,0.00036987095,0.00110494913
0.00032246537999999997,0.00219479691,4.4120000000000004e-05,0.00037096697,0.00100837119
0.004299998690000001,0.03724059096000001,0.0006118800000000003,0.0007915243500000001,0.0014501583599999999
0.0012806857199999999,0.01379481586,0.00017312,0.00050973739,0.0014482405699999998
0.00161876519,0.013957549210000003,0.0002274399999999999,0.00043726966,0.00139235069
0.00115876644,0.00898754501,0.0001603600000000001,0.0008964587200000001,0.00144084338
0.0013500010399999998,0.011350015970000002,0.00014490000000000008,0.00088604676,0.0014671444999999998
0.00162588979,0.011239876659999998,0.0002122400000000001,0.00042233810999999996,0.00145865143
0.00196137108,0.023664142849999997,0.00031007999999999974,0.0008471441300000001,0.0014457748399999996
0.00091520536,0.00900781859,0.00012014,0.00043069422,0.0014391995600000003
0.00028986254999999997,0.0024705491299999997,4.4360000000000016e-05,0.00040439228,0.0013901589299999996
0.00977027047,0.11204151527999996,0.0014555200000000018,0.00039767974000000004,0.0014644048
0.014532052209999997,0.1509856708299999,0.0020558,0.00289800837,0.0015293356899999998
0.012235060310000002,0.13735784789999994,0.0018640000000000022,0.00036973354000000003,0.0014315284
0.009761229419999998,0.10432273243000001,0.001332000000000001,0.00045987335000000003,0.0014493364499999998
0.0008564380899999999,0.009983025599999999,0.00014352,0.0005428892,0.0014635828899999999
0.00645164167,0.07295912814999998,0.0009449599999999997,0.00052343694,0.0014049533099999999
0.0019273972699999998,0.020191942169999998,0.00029976000000000026,0.00046809255000000006,0.0014671444999999998
0.013137119750000002,0.14328059564999984,0.0019235800000000055,0.00085796449,0.0015109797
0.00810396857,0.09303066293999995,0.0011917600000000007,0.00043617385999999996,0.00145152821
0.013684794569999997,0.14128045117000002,0.0018171400000000044,0.0030917090099999997,0.0015838557199999998
0.014705203430000003,0.14884416591999988,0.0020205400000000056,0.0034548720800000004,0.00148824019
0.00860862501,0.09656655648000004,0.0013450000000000016,0.00040192676,0.00143262428
0.00203219207,0.0191150906,0.0003023599999999999,0.00048425781,0.00146495274
0.012049581589999995,0.13261687809000006,0.0018025000000000011,0.00036302135,0.00144714469
0.011411505,0.12035686081999991,0.0016729800000000016,0.00088714272,0.0014874182799999999
0.00759287495,0.08576640489999995,0.001056359999999998,0.0009130337300000001,0.0014301585499999997
0.00837301034,0.09231956423999998,0.0012753800000000009,0.00042768102,0.0014178298999999999
0.00013438272,0.0006291786,1.974e-05,0.00043987278999999994,0.00028986728999999995
0.01130232554,0.11985754799999994,0.0016270000000000008,0.00197209809,0.0014961853200000002
0.01512451949,0.15689883550999992,0.002046580000000011,0.00299513484,0.0014978291399999997
0.010006573569999998,0.11370343410000004,0.0014447999999999972,0.00141003065,0.00149125386
0.015734789139999997,0.16372939081000001,0.002198219999999997,0.00360377745,0.00146851435
0.009192461970000001,0.10876342980999994,0.0013897800000000002,0.00045713291,0.0014276928199999997
0.008352463470000002,0.09761409538999999,0.001223200000000001,0.00121249263,0.00144193926
0.01256205458,0.13291770614000006,0.0016875199999999988,0.00206278427,0.0015164591
0.0067931434400000015,0.06751103959,0.0008943599999999994,0.00080166087,0.00147454169
0.00807601861,0.06906542017000002,0.0010048199999999994,0.00187675539,0.00152358232
0.006186434419999999,0.052890062179999996,0.0007062399999999986,0.0027810193800000002,0.0015098838199999998
0.00037027369,0.0037798680199999995,5.1620000000000004e-05,0.00041863912999999997,0.00141481623
0.0048142416899999985,0.04193662376000002,0.0005973799999999996,0.0007383723500000001,0.0014918018
0.00326396755,0.02316495602000001,0.00038718000000000015,0.00031644512,0.0014101587399999998
0.00444273401,0.03440154397,0.0005501799999999993,0.0003417882,0.00144330911
0.011209440239999998,0.09538833153000004,0.0013937600000000058,0.00407105113,0.0015476916799999998
0.00599423874,0.051162523460000005,0.0007730599999999995,0.00038151513000000005,0.0014498843899999998
0.0057423214,0.054431021889999986,0.0007423399999999986,0.00075645481,0.0013975561199999998
0.008636566660000003,0.07576625346999995,0.0010625400000000007,0.00039343322,0.00146276098
0.006796430020000001,0.061847741680000005,0.000892219999999999,0.00062535741,0.00146522671
0.00562177543,0.05829075398,0.0007309799999999991,0.00043179033,0.00140221361
0.005976704360000001,0.053055810590000016,0.0007220999999999988,0.00073302983,0.0014298845799999998
0.006993005809999999,0.06072376853999997,0.0008831799999999989,0.00132071398,0.0014750896299999998
0.0058838285199999995,0.06088253905999999,0.0007937599999999983,0.00053275198,0.0014397474999999999
0.00291218707,0.021680845199999993,0.0003546799999999997,0.00071042641,0.0014134463799999998
0.00241670525,0.016184124439999996,0.00032264,0.00037740522,0.00144604881
0.00293506268,0.018652072369999995,0.00034545999999999964,0.00038589807,0.0014296106099999995
0.00518780303,0.04878211193000002,0.0006798799999999997,0.00082905952,0.0014383776499999998
0.01474889267,0.12428507978999988,0.0017809200000000018,0.011227785700000003,0.00149810311
0.0025857490999999996,0.018700568209999997,0.00034374,0.00041548813,0.00143344619
0.009833690590000001,0.08871969278999997,0.0012519399999999996,0.0027188252800000004,0.00146029525
0.0038401334099999996,0.023929751889999993,0.00043221999999999965,0.00108303766,0.00142988458
0.00541465171,0.05181841893999999,0.0006986399999999989,0.00048398341999999995,0.00144002147
0.00520862389,0.048026224209999996,0.0006428199999999996,0.0015519517,0.0014397474999999999
0.0024749269100000004,0.01774522551999999,0.00030683999999999985,0.00039822819,0.0013813918899999997
0.00231753038,0.021442215789999986,0.0003214399999999996,0.00041987214000000004,0.00139481642
0.006994923639999999,0.059818972929999985,0.0008940399999999983,0.00077727674,0.0014964592899999998
0.006757662719999999,0.06666953176999994,0.0008771799999999996,0.00038247410000000003,0.0014745416899999998
0.00298451598,0.019893855680000003,0.0003182199999999998,0.00496737459,0.0014249531199999998
0.006660264119999999,0.06039006644000004,0.0008718599999999983,0.00043069448,0.0013822137999999998
0.00942917017,0.08738011048,0.001140959999999998,0.0033403478000000003,0.00155865048
0.00602930841,0.056787874020000004,0.0008025199999999994,0.00040795428,0.00142495312
0.00603958235,0.05744171214,0.0007748000000000008,0.00044987293,0.0014509802699999997
0.00796807164,0.05432978627000002,0.0008521600000000006,0.0010949554300000001,0.00145481585
0.027010526319999992,0.23115932927999977,0.002968000000000006,0.00206169288,0.00145098027
0.007356978090000001,0.07357364688000004,0.0010521799999999987,0.00039411824,0.00149755517
0.021746830279999994,0.1896377645400002,0.002384359999999999,0.00068631801,0.0014298845799999998
0.030568197979999996,0.2700680056199998,0.0035261599999999935,0.00045754441,0.0014808429999999997
0.031975045989999985,0.27975130767,0.0036341399999999745,0.00042357110000000006,0.00146796641
0.0005258893,0.005854663819999999,7.644000000000003e-05,0.00114057199,0.0014874182799999999
0.02788189015000001,0.24255592244000015,0.003056559999999994,0.005249168859999999,0.0015090619100000002
0.020490666659999997,0.1582956773899999,0.0021347000000000067,0.0009338561699999999,0.0014945415
0.022062172440000003,0.18559721517000002,0.002368240000000007,0.00063946736,0.0014191997499999997
0.0005782182,0.0058730202000000006,0.00010620000000000002,0.00041658434,0.0013805699799999999
0.037313672319999984,0.35407333311999994,0.004585139999999978,0.00126317894,0.0014750896299999998
0.02174710532999999,0.1940801081900001,0.0023483399999999935,0.00057658882,0.0013931725999999998
0.01743834106,0.13235002432999993,0.0017234400000000045,0.0005660402799999999,0.00140851492
0.03247723175000001,0.2868531042200005,0.003660939999999989,0.0050905314,0.0014978291399999999
0.013454232879999996,0.14821306084999994,0.001989100000000001,0.00045083221999999996,0.00140495331
0.01152807204,0.13124071108999996,0.0017063000000000017,0.00162647883,0.0014397474999999999
0.018165871180000005,0.14216209575000002,0.0018650800000000079,0.00044398220999999997,0.0014660486199999997
0.019373131829999994,0.15412553146000008,0.001994620000000003,0.0006053561599999999,0.00143289825
0.022180525199999992,0.19059462730999996,0.0023574999999999985,0.00054658799,0.00145865143
0.017098616990000003,0.18681146577000016,0.0023724200000000088,0.0058168531899999995,0.0015052263299999997
0.032449704579999995,0.2960184557500001,0.0037983799999999845,0.00132496063,0.00152248644
0.011987110609999995,0.08922641274999998,0.001141099999999999,0.00110125721,0.0014342680999999999
0.025238474370000007,0.20839504994999983,0.002641999999999999,0.00041507758,0.0014918018
0.028481070719999994,0.24302112384000035,0.00312505999999999,0.00322322665,0.00154796565
0.018730940919999998,0.16714130342000008,0.002123960000000002,0.0005198745500000001,0.0014082409499999997
0.025121220110000005,0.2826052941900002,0.0035773399999999797,0.0021481300000000003,0.0014520761500000001
0.021761220350000002,0.23575851642999965,0.0031079999999999966,0.00036822722,0.0014690622899999999
0.012523551469999998,0.14944128575999993,0.0019099600000000057,0.00065549503,0.00142522709
0.029734092240000003,0.27882392230999953,0.0035362399999999856,0.00078714038,0.0014115285899999998
0.005137117840000001,0.056213765289999995,0.0007821999999999998,0.00038055637000000003,0.0014013917000000003
0.030421350720000004,0.27761145049999997,0.0035831800000000018,0.00125263108,0.0014731718399999998
0.01886340587,0.13217357652000003,0.0017580600000000007,0.00086495292,0.0014224873899999998
0.021449434859999998,0.18202378939000002,0.002268800000000007,0.0015685269400000001,0.00149673326
0.023731630150000002,0.26055690341000004,0.0034079799999999945,0.00085536107,0.0014849525499999999
0.023345737100000003,0.19529325501999992,0.0024826200000000022,0.00052014849,0.0014128984399999999
0.03017806221000001,0.27452048651999966,0.003348179999999986,0.00499477417,0.0014989250199999998
0.018786283579999997,0.17370953594000002,0.0021283800000000057,0.00125920822,0.0014676924399999996
0.017085874550000005,0.13413536867999995,0.0017652000000000043,0.00084549791,0.0014498843899999998
0.00983779619,0.06896624964999996,0.0008861399999999989,0.00035767887999999995,0.00138741923
0.011424784139999996,0.13017892964000008,0.0017253000000000045,0.0006486456999999999,0.0014698842000000001
0.01271108243,0.07423132454999998,0.0009365999999999996,0.00037918627999999996,0.0013959123
0.017609711300000004,0.15762690767999982,0.002078419999999999,0.00160647587,0.0015222124699999999
0.036825326749999984,0.34215181456,0.004185399999999989,0.0008757727800000001,0.0014879662199999998
0.00888149882,0.09755875295000009,0.0012466599999999982,0.00039302196,0.00143728177
0.010533274899999999,0.06635212736,0.0009549000000000004,0.00036233668,0.00134906343
0.0006880814799999999,0.010259192359999999,0.0001108,0.0006338506399999999,0.00144002147
0.03236409145999999,0.2925098188,0.0037778799999999817,0.00124139721,0.0014928976799999999
0.0144077954,0.16332992944,0.0020984200000000054,0.00075193646,0.0014096108
0.023680808100000002,0.25527881257,0.0034182600000000007,0.00076357816,0.00143645986
0.01650587429,0.12781686396999994,0.0017044400000000041,0.00040411831000000003,0.0014175559299999998
0.019857240239999994,0.1696285639899999,0.0021555200000000036,0.00059412359,0.0014444049899999998
0.02124437212,0.23791153397999973,0.0030958599999999815,0.00417571453,0.00146741847
0.014573686490000006,0.1597110225500001,0.002005900000000007,0.0005367243599999999,0.00142522709
0.022936830789999998,0.1977827167000002,0.0024694199999999943,0.00040836549,0.00143919956
0.03166943116000002,0.2847083052899999,0.003728539999999996,0.00087152635,0.00148522652
0.025183002209999996,0.27335828608999974,0.003661579999999999,0.00083234681,0.0015000209
0.02340162409,0.20844231834999977,0.0026826199999999923,0.00090755468,0.0014835826999999998
0.00560711791,0.06218788532999997,0.0008056399999999992,0.00082248384,0.00139700818
0.01471067293,0.16115471359000003,0.002199539999999999,0.0010882448100000002,0.00147070611
0.011034916439999999,0.07413721163999999,0.0010161599999999964,0.00033630876,0.00141810387
0.006474375500000001,0.07093063807,0.0008946799999999982,0.00037028224999999997,0.0014134463799999998
0.013485329929999998,0.14663853291,0.0019226600000000053,0.0015679813700000002,0.0014482405699999998
0.019817927469999996,0.18609571747000006,0.002251640000000008,0.0018988127199999999,0.0014170079899999998
0.012739712939999998,0.13720852029999991,0.0018050000000000052,0.00044521518000000004,0.0014789252099999999
0.005637253680000001,0.06358295472999997,0.0008684799999999995,0.00041028313,0.00143755574
0.00049479337,0.0054400067,6.780000000000001e-05,0.00081152483,0.0014361858899999997
0.015958890429999997,0.17248541704999978,0.002272659999999999,0.00050206629,0.00144659675
0.02317696739,0.22771754860000012,0.002875259999999995,0.00043055762,0.00140577522
0.00429122786,0.043526626590000006,0.0006212999999999997,0.00040398124999999996,0.0014359119199999998
0.02634833531999999,0.22437232920999978,0.002880959999999999,0.0005813833900000001,0.0014424872
0.014029992360000002,0.15614759277,0.0019634000000000053,0.0004727504,0.00136988515
0.005568349410000001,0.057977600350000026,0.0007902199999999991,0.00035863771000000007,0.0014115285899999998
0.021022311649999997,0.17428445284999988,0.00229336,0.0007783752299999999,0.0014624870100000001
0.012761497399999999,0.1373397548199999,0.0018074200000000047,0.00043603715000000006,0.00145015836
0.0049354747,0.05720020465999999,0.0007832399999999972,0.00118934311,0.00143207634
0.017046561709999995,0.12675960816999995,0.0016290999999999994,0.0006204255499999999,0.0014148162300000001
0.012653825930000003,0.13618605451999996,0.001830340000000006,0.00120509495,0.0014665965599999998
0.0253107974,0.2145965615999998,0.00273397999999999,0.0014470208599999998,0.00146029525
0.025706138250000003,0.21675643978000028,0.0026621199999999987,0.00412324993,0.0014835826999999998
0.023497103600000013,0.18839680507999987,0.0024350200000000026,0.00125016659,0.0014512542399999996
